O3,gpus,N,iter,usr_htod_time,usr_kernel_time,usr_dtoh_time,dep_res_creation_time,dep_res_exec_time,linearization_time
true,13,2048,5,0.0924724,0.946351,0.0102019,0.0410611,0.78379,0.0011906
true,13,4096,1,0.356483,1.19637,0.0274763,0.0416177,0.857364,0.0011972
true,13,4096,2,0.314792,1.19009,0.0267439,0.0415031,0.849641,0.00118993
true,13,4096,3,0.345467,1.18224,0.0297658,0.0399766,0.848101,0.00118434
true,13,4096,4,0.381722,1.19253,0.0275827,0.042982,0.850923,0.00121955
true,13,4096,5,0.292532,1.18671,0.028221,0.0410369,0.846866,0.00121926
true,13,8192,1,1.07297,1.9749,0.038997,0.0402263,0.9455,0.00118381
true,13,8192,2,1.22223,2.00243,0.0413655,0.0410345,0.970723,0.0012182
true,13,8192,3,1.66003,1.97662,0.0784358,0.0402446,0.948835,0.00120032
true,13,8192,4,1.57025,1.98319,0.0804763,0.041281,0.94724,0.00119243
true,13,8192,5,1.91028,2.01367,0.0421669,0.0423523,0.97546,0.00122263
true,13,12288,1,3.16851,2.73194,0.0782558,0.0406756,0.959187,0.00120475
true,13,12288,2,3.25183,2.41945,0.165908,0.0413611,0.893461,0.00125964
true,13,12288,3,2.65646,2.35118,0.0775431,0.0407352,0.881989,0.00125304
true,13,12288,4,3.65617,2.3593,0.153721,0.0425852,0.894193,0.00123861
true,13,12288,5,2.3066,2.72679,0.0805864,0.0410074,0.973573,0.00122453
true,13,16384,1,3.79655,3.44803,0.12818,0.0407307,0.954949,0.00118036
true,13,16384,2,4.20125,3.41905,0.194058,0.0417386,0.947712,0.00122348
true,13,16384,3,6.07838,3.57568,0.25913,0.0427232,0.955874,0.00123366
true,13,16384,4,4.63116,3.5798,0.132138,0.0406457,0.964029,0.00118687
true,13,16384,5,4.95652,3.43221,0.133021,0.041351,0.960532,0.00120865
true,13,20480,1,8.02382,4.99186,0.207331,0.0415333,1.04797,0.00121201
true,13,20480,2,9.2486,4.9438,0.438807,0.041778,1.03825,0.0012
true,13,20480,3,8.12493,4.9589,0.268122,0.0417392,1.01938,0.00122544
true,13,20480,4,7.53492,4.88523,0.206532,0.0409924,1.02745,0.00118004
true,13,20480,5,6.42966,4.78109,0.197646,0.0413268,0.97886,0.00123871
true,13,24576,1,9.85364,6.67759,0.284079,0.0419593,1.11663,0.00119408
true,13,24576,2,9.26122,6.57172,0.290818,0.0417167,1.13405,0.00120501
true,13,24576,3,10.3655,6.61319,0.330385,0.0432654,1.11982,0.00121568
true,13,24576,4,8.53085,6.5591,0.290121,0.0411128,1.1295,0.00118809
true,13,24576,5,10.7138,6.61687,0.294396,0.0415733,1.13032,0.00120988
true,13,28672,1,13.8287,8.71938,0.390517,0.0402828,1.1995,0.00118114
true,13,28672,2,14.0604,8.56811,0.394628,0.0410751,1.19423,0.00121358
true,13,28672,3,15.8058,8.58785,0.603677,0.0423441,1.18548,0.00120452
true,13,28672,4,14.2906,8.59589,0.39812,0.0414899,1.18579,0.0012089
true,13,28672,5,11.233,8.54692,0.509699,0.0432163,1.18516,0.00125592
true,13,32768,1,18.857,10.8448,0.513949,0.0417181,1.23968,0.00127406
true,13,32768,2,15.3365,10.9466,0.514913,0.0422648,1.24591,0.00122677
true,13,32768,3,17.3772,10.9639,0.521266,0.0418067,1.24935,0.00132919
true,13,32768,4,18.7894,10.8352,0.718037,0.0417249,1.23489,0.00128354
true,13,32768,5,15.2529,10.862,0.522134,0.0417149,1.2593,0.00117772
true,13,36864,1,19.1246,13.5866,0.578963,0.0407366,1.32015,0.00119445
true,13,36864,2,19.5272,13.5936,0.587545,0.0413416,1.28704,0.00118938
true,13,36864,3,21.2276,13.619,0.653693,0.0414339,1.35338,0.00118585
true,13,36864,4,22.5761,13.4842,0.63217,0.0411024,1.34115,0.00121942
true,13,36864,5,18.7805,13.4731,0.630118,0.0410225,1.32788,0.00118465
true,14,1024,1,0.0210708,0.94698,0.00294381,0.0423551,0.811018,0.00127572
true,14,1024,2,0.0225536,0.955947,0.00308937,0.0426421,0.819776,0.00130498
true,14,1024,3,0.0209066,0.960722,0.00467182,0.0417917,0.825788,0.00132785
true,14,1024,4,0.0227861,0.966402,0.0030062,0.0420811,0.831007,0.00125643
true,14,1024,5,0.0192461,0.972832,0.00298041,0.0420634,0.837185,0.00125588
true,14,2048,1,0.0794221,1.03523,0.00579057,0.0423682,0.869543,0.00127582
true,14,2048,2,0.079618,1.03352,0.00575537,0.0426354,0.869766,0.00128809
true,14,2048,3,0.0859925,1.03185,0.00586181,0.04281,0.867634,0.0012756
true,14,2048,4,0.0958293,1.03369,0.00581725,0.0428666,0.866994,0.00131239
true,14,2048,5,0.0810768,0.989572,0.0056616,0.0443711,0.82595,0.00128127
true,14,4096,1,0.33462,1.25774,0.0276642,0.0423419,0.931918,0.00128391
true,14,4096,2,0.33251,1.2749,0.0274322,0.0430694,0.944389,0.00132163
true,14,4096,3,0.287064,1.2517,0.0273737,0.0420242,0.928322,0.00126859
true,14,4096,4,0.293599,1.26165,0.0272773,0.0444864,0.930934,0.00133706
true,14,4096,5,0.360881,1.26817,0.0275848,0.0423057,0.943468,0.0012777
true,14,8192,1,1.47018,2.01005,0.0785354,0.0420717,1.04089,0.00126495
true,14,8192,2,1.88913,2.02264,0.080037,0.0429483,1.04955,0.00134506
true,14,8192,3,1.3949,1.98993,0.0387688,0.0419595,1.0208,0.00126991
true,14,8192,4,1.73792,2.01039,0.0824013,0.0445748,1.03592,0.00129633
true,14,8192,5,1.44639,2.00542,0.0935561,0.0421711,1.0383,0.00128175
true,14,12288,1,3.63324,2.95067,0.165463,0.0426588,1.09313,0.00128217
true,14,12288,2,3.21123,2.85164,0.15793,0.0426289,1.07485,0.00132391
true,14,12288,3,3.61606,2.78223,0.126311,0.0443383,1.05051,0.00134509
true,14,12288,4,3.28903,2.822,0.082831,0.0421493,1.05934,0.00126684
true,14,12288,5,2.96052,2.98464,0.0863716,0.042354,1.10299,0.00124658
true,14,16384,1,4.54138,3.45999,0.131651,0.0479599,1.04997,0.00130772
true,14,16384,2,4.90492,3.3592,0.123787,0.042512,1.04976,0.00128431
true,14,16384,3,5.36626,3.51073,0.130264,0.0434763,1.06476,0.00128816
true,14,16384,4,4.78249,3.3589,0.132414,0.0427288,1.04792,0.00130083
true,14,16384,5,6.09447,3.34783,0.131277,0.042832,1.03335,0.00128211
true,14,20480,1,7.94287,4.76887,0.200878,0.0446529,1.12148,0.00134705
true,14,20480,2,6.84474,4.67034,0.201174,0.0437365,1.11783,0.00128437
true,14,20480,3,8.16695,4.80588,0.201977,0.043099,1.12298,0.00127216
true,14,20480,4,8.53036,4.66328,0.376016,0.0436646,1.10773,0.00133521
true,14,20480,5,6.85395,4.80851,0.200376,0.0426688,1.11644,0.00127148
true,14,24576,1,9.30783,6.30366,0.257764,0.0449701,1.21002,0.00139898
true,14,24576,2,10.8385,6.4349,0.283861,0.0431212,1.22633,0.00127306
true,14,24576,3,10.4433,6.34051,0.288896,0.0430914,1.2255,0.00132462
true,14,24576,4,10.1156,6.31474,0.288155,0.0428799,1.22378,0.00129749
true,14,24576,5,9.62007,6.35192,0.280038,0.0435798,1.23137,0.00128883
true,14,28672,1,16.5495,8.3196,0.409654,0.0442166,1.31728,0.00170222
true,14,28672,2,14.0283,8.15924,0.383496,0.0427966,1.2881,0.00130807
true,14,28672,3,13.3039,8.31976,0.41735,0.0435372,1.30216,0.00129235
true,14,28672,4,18.2888,8.18724,0.384269,0.0437898,1.28815,0.00137695
true,14,28672,5,14.8701,8.21349,0.385668,0.0433592,1.30593,0.0012731
true,14,32768,1,17.5988,10.4636,0.639214,0.0450337,1.38301,0.00125822
true,14,32768,2,18.7216,10.3503,0.647672,0.045092,1.40324,0.00132257
true,14,32768,3,20.6345,10.3873,0.512199,0.0430965,1.33562,0.00127534
true,14,32768,4,22.2514,10.4043,0.511083,0.0431161,1.35549,0.00126912
true,14,32768,5,17.3961,10.46,0.675676,0.0446726,1.38417,0.00129492
true,14,36864,1,23.8776,12.7475,0.647485,0.0448409,1.46236,0.00134134
true,14,36864,2,23.0411,12.7684,0.670509,0.0431167,1.49285,0.00127719
true,14,36864,3,21.8713,12.7535,0.776236,0.0431791,1.48579,0.00128143
true,14,36864,4,26.1708,12.6974,0.632961,0.0426495,1.4248,0.00128304
true,14,36864,5,20.1903,12.7003,0.784501,0.0436901,1.43046,0.00127097
true,15,1024,1,0.022283,1.04393,0.00299307,0.0458981,0.89646,0.00137947
true,15,1024,2,0.0239538,1.06375,0.00460815,0.0451948,0.91701,0.0013617
true,15,1024,3,0.0260216,1.05969,0.00470698,0.0456825,0.910546,0.00146888
true,15,1024,4,0.0197192,1.0542,0.00290385,0.0467759,0.905252,0.00137221
true,15,1024,5,0.0267294,1.05263,0.00459043,0.0461157,0.905055,0.00139478
true,15,2048,1,0.109616,1.11066,0.00586317,0.0454882,0.93874,0.00163469
true,15,2048,2,0.0871728,1.10579,0.0057309,0.0457669,0.93456,0.00137735
true,15,2048,3,0.0856508,1.10127,0.00568302,0.0444115,0.934587,0.00140104
true,15,2048,4,0.10466,1.10519,0.00589644,0.0459672,0.934392,0.00138144
true,15,2048,5,0.0939848,1.09734,0.0103989,0.0447699,0.931429,0.00136276
true,15,4096,1,0.403826,1.34127,0.0283456,0.0441879,1.0259,0.00137638
true,15,4096,2,0.295869,1.32555,0.0125261,0.044975,1.00854,0.00134366
true,15,4096,3,0.362191,1.33878,0.0290233,0.0446254,1.01943,0.00139561
true,15,4096,4,0.303941,1.3339,0.0127275,0.0446481,1.01584,0.00136559
true,15,4096,5,0.356649,1.31201,0.0276093,0.0447464,0.995033,0.00136583
true,15,8192,1,1.74095,2.05375,0.0958946,0.044973,1.1305,0.00135436
true,15,8192,2,1.27915,2.04709,0.0583299,0.0440558,1.12919,0.00135999
true,15,8192,3,1.77632,2.04963,0.0788052,0.0455978,1.13083,0.00147085
true,15,8192,4,1.81216,1.99398,0.0926739,0.0441136,1.07888,0.00138965
true,15,8192,5,1.42045,2.05377,0.0768359,0.0441977,1.1358,0.00137094
true,15,12288,1,2.98853,3.19251,0.0868446,0.0463946,1.26388,0.00137082
true,15,12288,2,4.03249,3.17658,0.174316,0.0456657,1.2484,0.00139
true,15,12288,3,3.65041,3.1526,0.175585,0.0456745,1.22501,0.00138796
true,15,12288,4,3.57168,3.18816,0.0892661,0.0464853,1.25326,0.0013753
true,15,12288,5,3.82008,3.17746,0.153552,0.0458235,1.24716,0.00139067
true,15,16384,1,6.10361,3.46162,0.126811,0.0451365,1.15294,0.00136047
true,15,16384,2,4.52916,3.37951,0.125643,0.046156,1.118,0.00142141
true,15,16384,3,4.97413,3.41018,0.125852,0.0453293,1.11753,0.00138082
true,15,16384,4,6.30196,3.41517,0.233869,0.0474148,1.09591,0.0015091
true,15,16384,5,5.78494,3.33977,0.126327,0.0445808,1.10678,0.00135939
true,15,20480,1,9.22558,4.67934,0.198145,0.045531,1.21068,0.00134717
true,15,20480,2,9.15837,4.63064,0.397327,0.0472862,1.20728,0.00140755
true,15,20480,3,9.85267,4.67794,0.195143,0.0456189,1.22687,0.00135141
true,15,20480,4,7.27467,4.61968,0.195,0.045179,1.2115,0.00140158
true,15,20480,5,9.03241,4.57495,0.196662,0.0449051,1.19833,0.00138303
true,15,24576,1,9.28797,6.21561,0.306252,0.0465816,1.35035,0.00136535
true,15,24576,2,15.3093,6.21453,0.281642,0.0449492,1.32426,0.0013319
true,15,24576,3,10.8727,6.19786,0.279545,0.0452359,1.31896,0.00136025
true,15,24576,4,10.1654,6.1203,0.298536,0.048959,1.33431,0.0017732
true,15,24576,5,13.4426,6.19571,0.284043,0.0447291,1.3125,0.00134139
true,15,28672,1,18.0589,7.87546,0.385229,0.0449154,1.40231,0.0013566
true,15,28672,2,18.2476,7.96568,0.384565,0.0466808,1.40408,0.00137726
true,15,28672,3,16.5633,7.9367,0.381422,0.0476367,1.39175,0.00135826
true,15,28672,4,17.7541,7.95934,0.643247,0.0463152,1.4,0.00149134
true,15,28672,5,17.9383,7.94983,0.388408,0.0454954,1.38844,0.00134964
true,15,32768,1,20.9019,9.96317,0.498574,0.0447374,1.48747,0.00136475
true,15,32768,2,24.4701,9.94085,0.50572,0.0461047,1.48044,0.00146872
true,15,32768,3,20.2196,9.94785,0.492583,0.0449761,1.46116,0.00135575
true,15,32768,4,18.5282,9.94263,0.497856,0.0459892,1.47101,0.00135804
true,15,32768,5,20.1618,9.86664,0.496683,0.046937,1.46931,0.00140939
true,15,36864,1,22.4363,12.166,0.606655,0.0478949,1.62368,0.00134966
true,15,36864,2,25.844,12.0664,0.633701,0.0449716,1.53049,0.00138409
true,15,36864,3,22.0653,12.142,0.847725,0.0474421,1.60562,0.0013683
true,15,36864,4,26.0354,12.091,0.628827,0.0448184,1.55079,0.00135436
true,15,36864,5,27.3486,12.0891,0.629842,0.0453698,1.54793,0.00136194
true,16,1024,1,0.0237051,1.11351,0.00292605,0.0474447,0.960181,0.00142685
true,16,1024,2,0.024687,1.12744,0.00471889,0.0477025,0.972943,0.00150784
true,16,1024,3,0.0209808,1.12127,0.00299418,0.047919,0.966658,0.00146505
true,16,1024,4,0.03073,1.13743,0.00474985,0.0472833,0.97942,0.00148484
true,16,1024,5,0.0284139,1.13151,0.00469443,0.0482533,0.976217,0.00151162
true,16,2048,1,0.0964369,1.18362,0.00605357,0.047058,1.01226,0.00144713
true,16,2048,2,0.108862,1.17668,0.0106695,0.0472138,1.0078,0.00146316
true,16,2048,3,0.0891626,1.17749,0.00587662,0.0459987,1.0111,0.00144246
true,16,2048,4,0.108078,1.17393,0.0105761,0.0464142,1.00691,0.00142231
true,16,2048,5,0.104951,1.18734,0.0114279,0.0479393,1.01825,0.00149817
true,16,4096,1,0.377263,1.4067,0.0290487,0.0487626,1.09534,0.00145786
true,16,4096,2,0.405036,1.40452,0.0284454,0.048435,1.09416,0.00155319
true,16,4096,3,0.401716,1.38702,0.0129365,0.0463841,1.07843,0.00142648
true,16,4096,4,0.338973,1.40851,0.0285499,0.0473293,1.09887,0.00144422
true,16,4096,5,0.374739,1.41207,0.0288131,0.0486199,1.09934,0.00155479
true,16,8192,1,1.88524,2.10348,0.0937857,0.0463327,1.22842,0.00143622
true,16,8192,2,1.87173,2.09634,0.0863361,0.0476558,1.2162,0.0016672
true,16,8192,3,1.53553,2.09578,0.0962141,0.0470119,1.21515,0.0014252
true,16,8192,4,1.92045,2.09731,0.0959854,0.0471382,1.21517,0.00142763
true,16,8192,5,1.54876,2.09997,0.0793614,0.0471702,1.22316,0.00150512
true,16,12288,1,3.69031,3.11525,0.0862295,0.0466693,1.33605,0.00143448
true,16,12288,2,4.18134,3.08982,0.172022,0.0475992,1.3086,0.00145051
true,16,12288,3,3.91415,3.09201,0.167152,0.0481497,1.30887,0.00158367
true,16,12288,4,3.4289,3.13409,0.151411,0.0471652,1.31688,0.00146233
true,16,12288,5,4.52154,3.15924,0.17074,0.0470669,1.34203,0.00145849
true,16,16384,1,5.78099,3.43118,0.123713,0.0468638,1.2393,0.00142458
true,16,16384,2,4.73129,3.24166,0.125424,0.0466091,1.19106,0.00145853
true,16,16384,3,6.0186,3.39356,0.124546,0.0469541,1.20904,0.00148253
true,16,16384,4,7.55562,3.42917,0.265499,0.0476555,1.21234,0.00143825
true,16,16384,5,5.55028,3.32756,0.126506,0.0469789,1.19319,0.00142768
true,16,20480,1,8.93694,4.52912,0.195072,0.0470395,1.30033,0.00147768
true,16,20480,2,9.00419,4.42659,0.191594,0.0468259,1.29323,0.00147961
true,16,20480,3,9.19471,4.55364,0.19706,0.0522308,1.30565,0.00144957
true,16,20480,4,10.0473,4.47155,0.453216,0.0483456,1.28439,0.00149721
true,16,20480,5,9.79767,4.52962,0.19577,0.0469866,1.30593,0.00147521
true,16,24576,1,12.3133,5.92444,0.275093,0.0475896,1.44347,0.00145988
true,16,24576,2,12.5026,5.90663,0.270889,0.0469085,1.42656,0.00144066
true,16,24576,3,9.82755,5.90529,0.27813,0.0478829,1.42691,0.00149973
true,16,24576,4,12.0525,5.98831,0.363028,0.0511639,1.46363,0.00144107
true,16,24576,5,12.9407,6.07293,0.527787,0.048742,1.47989,0.00162604
true,16,28672,1,17.9111,7.52686,0.373122,0.0470337,1.50977,0.00154552
true,16,28672,2,18.8598,7.63818,0.375346,0.0468544,1.49873,0.00144894
true,16,28672,3,18.4885,7.54076,0.377264,0.04727,1.48898,0.00143348
true,16,28672,4,17.442,7.69546,0.605681,0.0493292,1.52578,0.00143427
true,16,28672,5,16.9421,7.70759,0.375011,0.0483668,1.54419,0.00148101
true,16,32768,1,19.4784,9.41619,0.487126,0.0470158,1.56897,0.00142668
true,16,32768,2,20.8159,9.41584,0.481157,0.0476748,1.57562,0.00147435
true,16,32768,3,25.6551,9.432,0.483502,0.0483276,1.58733,0.0014231
true,16,32768,4,22.6453,9.42145,0.492706,0.0472698,1.57735,0.00147934
true,16,32768,5,28.0712,9.46689,0.746974,0.0470905,1.61771,0.0014369
true,16,36864,1,26.9551,11.5644,0.616501,0.047711,1.66568,0.00148089
true,16,36864,2,26.0445,11.6192,0.874124,0.0480193,1.72782,0.00144059
true,16,36864,3,29.6509,11.5759,0.864045,0.0502216,1.67343,0.00144272
true,16,36864,4,25.7411,11.5686,0.614972,0.0474134,1.69152,0.00145945
true,16,36864,5,24.1189,11.5744,0.612477,0.0468081,1.68189,0.00143158
