gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time
1,112640,1,0.00200483,0.000951463,1.48403,N/A,N/A,N/A,N/A
1,113664,1,0.00152733,0.0010128,1.4973,N/A,N/A,N/A,N/A
1,113664,1,0.00200332,0.000988494,1.49799,N/A,N/A,N/A,N/A
1,113664,1,0.00208849,0.000905295,1.49766,N/A,N/A,N/A,N/A
1,114688,1,0.00143967,0.000994839,1.51169,N/A,N/A,N/A,N/A
1,114688,1,0.00154645,0.0010088,1.51166,N/A,N/A,N/A,N/A
1,114688,1,0.00198391,0.00102125,1.51116,N/A,N/A,N/A,N/A
1,115712,1,0.00140455,0.00100463,1.52493,N/A,N/A,N/A,N/A
1,115712,1,0.00199877,0.00101357,1.52486,N/A,N/A,N/A,N/A
1,115712,1,0.00202298,0.000963195,1.52469,N/A,N/A,N/A,N/A
1,116736,1,0.00151865,0.00101558,1.53819,N/A,N/A,N/A,N/A
1,116736,1,0.00201091,0.00101921,1.53813,N/A,N/A,N/A,N/A
1,116736,1,0.00202972,0.00102447,1.53802,N/A,N/A,N/A,N/A
1,117760,1,0.00145533,0.001029,1.55151,N/A,N/A,N/A,N/A
1,117760,1,0.00201875,0.00103438,1.55168,N/A,N/A,N/A,N/A
1,117760,1,0.00204939,0.00102899,1.55115,N/A,N/A,N/A,N/A
1,118784,1,0.00147482,0.00103997,1.56477,N/A,N/A,N/A,N/A
1,118784,1,0.00187932,0.00100901,1.56524,N/A,N/A,N/A,N/A
1,118784,1,0.00217614,0.000975278,1.56503,N/A,N/A,N/A,N/A
1,119808,1,0.0019501,0.00104619,1.57836,N/A,N/A,N/A,N/A
1,119808,1,0.0020723,0.00105022,1.57859,N/A,N/A,N/A,N/A
1,119808,1,0.00209097,0.00105855,1.57823,N/A,N/A,N/A,N/A
1,120832,1,0.00157182,0.00105512,1.59196,N/A,N/A,N/A,N/A
1,120832,1,0.00209821,0.00105916,1.59195,N/A,N/A,N/A,N/A
1,120832,1,0.00210742,0.000972414,1.59169,N/A,N/A,N/A,N/A
1,121856,1,0.00147976,0.00105414,1.60585,N/A,N/A,N/A,N/A
1,121856,1,0.00148152,0.00106945,1.60541,N/A,N/A,N/A,N/A
1,121856,1,0.00212757,0.00107726,1.60533,N/A,N/A,N/A,N/A
1,122880,1,0.00154701,0.00105204,1.61898,N/A,N/A,N/A,N/A
1,122880,1,0.0015624,0.00107182,1.61918,N/A,N/A,N/A,N/A
1,122880,1,0.00159997,0.00108222,1.61957,N/A,N/A,N/A,N/A
1,123904,1,0.00173643,0.00107746,1.8357,N/A,N/A,N/A,N/A
