gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
1,94208,1,0.00260502,0.000889631,0.701159,N/A,N/A,N/A,N/A,victoria,1024
1,95232,1,0.00106072,0.000473154,0.714881,N/A,N/A,N/A,N/A,victoria,1024
1,95232,1,0.00259965,0.000967561,0.728063,N/A,N/A,N/A,N/A,victoria,1024
1,95232,1,0.00260037,0.000921751,0.733938,N/A,N/A,N/A,N/A,victoria,1024
1,96256,1,0.00130134,0.000746611,0.742903,N/A,N/A,N/A,N/A,victoria,1024
1,96256,1,0.00260278,0.00091186,0.738808,N/A,N/A,N/A,N/A,victoria,1024
1,96256,1,0.00265479,0.000984343,0.735971,N/A,N/A,N/A,N/A,victoria,1024
1,97280,1,0.00243669,0.000905903,0.747828,N/A,N/A,N/A,N/A,victoria,1024
1,97280,1,0.00263958,0.000938441,0.746651,N/A,N/A,N/A,N/A,victoria,1024
1,97280,1,0.00269416,0.000884103,0.712134,N/A,N/A,N/A,N/A,victoria,1024
1,98304,1,0.0026306,0.000952568,0.707205,N/A,N/A,N/A,N/A,victoria,1024
1,98304,1,0.00266606,0.000940714,0.715373,N/A,N/A,N/A,N/A,victoria,1024
1,98304,1,0.00266692,0.00102229,0.76157,N/A,N/A,N/A,N/A,victoria,1024
1,99328,1,0.00266621,0.000996345,0.764055,N/A,N/A,N/A,N/A,victoria,1024
1,99328,1,0.00269714,0.000907358,0.742325,N/A,N/A,N/A,N/A,victoria,1024
1,99328,1,0.00273676,0.000973492,0.734172,N/A,N/A,N/A,N/A,victoria,1024
1,100352,1,0.00136418,0.000713561,0.768074,N/A,N/A,N/A,N/A,victoria,1024
1,100352,1,0.00252846,0.00102823,0.779264,N/A,N/A,N/A,N/A,victoria,1024
1,100352,1,0.00271575,0.000978946,0.771009,N/A,N/A,N/A,N/A,victoria,1024
1,101376,1,0.00273009,0.000926431,0.756783,N/A,N/A,N/A,N/A,victoria,1024
1,101376,1,0.00274485,0.000948423,0.773873,N/A,N/A,N/A,N/A,victoria,1024
1,101376,1,0.00274559,0.00101582,0.74902,N/A,N/A,N/A,N/A,victoria,1024
1,102400,1,0.00256888,0.000938333,0.791185,N/A,N/A,N/A,N/A,victoria,1024
1,102400,1,0.00274874,0.000957973,0.772006,N/A,N/A,N/A,N/A,victoria,1024
1,102400,1,0.00277673,0.00101841,0.774166,N/A,N/A,N/A,N/A,victoria,1024
1,103424,1,0.00115916,0.000455587,0.788441,N/A,N/A,N/A,N/A,victoria,1024
1,103424,1,0.00254343,0.000821921,0.7743,N/A,N/A,N/A,N/A,victoria,1024
1,103424,1,0.00283829,0.000973249,0.762455,N/A,N/A,N/A,N/A,victoria,1024
1,104448,1,0.00256797,0.000958617,0.790717,N/A,N/A,N/A,N/A,victoria,1024
1,104448,1,0.00282539,0.00098354,0.771541,N/A,N/A,N/A,N/A,victoria,1024
1,104448,1,0.00285695,0.00105234,0.772098,N/A,N/A,N/A,N/A,victoria,1024
1,105472,1,0.00142001,0.000717776,0.768712,N/A,N/A,N/A,N/A,victoria,1024
1,105472,1,0.00261943,0.000718113,0.776987,N/A,N/A,N/A,N/A,victoria,1024
1,105472,1,0.00288312,0.000995181,0.790027,N/A,N/A,N/A,N/A,victoria,1024
1,106496,1,0.002619,0.00084674,0.800313,N/A,N/A,N/A,N/A,victoria,1024
1,106496,1,0.00288289,0.000998969,0.789953,N/A,N/A,N/A,N/A,victoria,1024
1,106496,1,0.0029408,0.000959195,0.802259,N/A,N/A,N/A,N/A,victoria,1024
1,107520,1,0.0028901,0.000998174,0.946289,N/A,N/A,N/A,N/A,victoria,1024
1,107520,1,0.00290335,0.000991294,0.910487,N/A,N/A,N/A,N/A,victoria,1024
1,107520,1,0.00296508,0.000980604,0.939274,N/A,N/A,N/A,N/A,victoria,1024
1,108544,1,0.00140761,0.000820629,0.939218,N/A,N/A,N/A,N/A,victoria,1024
1,108544,1,0.00292438,0.00100951,0.964036,N/A,N/A,N/A,N/A,victoria,1024
1,108544,1,0.0029592,0.00106035,0.956563,N/A,N/A,N/A,N/A,victoria,1024
1,109568,1,0.00266898,0.00103057,0.968395,N/A,N/A,N/A,N/A,victoria,1024
1,109568,1,0.00295798,0.00103081,0.969912,N/A,N/A,N/A,N/A,victoria,1024
1,109568,1,0.0029764,0.00107384,0.945324,N/A,N/A,N/A,N/A,victoria,1024
1,110592,1,0.00119222,0.000519729,0.931225,N/A,N/A,N/A,N/A,victoria,1024
1,110592,1,0.00296464,0.00139063,0.946916,N/A,N/A,N/A,N/A,victoria,1024
1,110592,1,0.00298127,0.0010175,0.962892,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00151086,0.000976191,0.957806,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00274353,0.00106403,0.948331,N/A,N/A,N/A,N/A,victoria,1024
1,111616,1,0.00301294,0.00105836,0.934112,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00280843,0.00106599,0.980108,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00303532,0.000996098,0.997086,N/A,N/A,N/A,N/A,victoria,1024
1,112640,1,0.00304715,0.0010877,0.996701,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00278401,0.0011692,0.975602,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00305176,0.00110416,1.0085,N/A,N/A,N/A,N/A,victoria,1024
1,113664,1,0.00310107,0.00102377,0.963132,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00307227,0.00111521,0.999652,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00309665,0.00111062,0.986507,N/A,N/A,N/A,N/A,victoria,1024
1,114688,1,0.00311345,0.00111285,0.993738,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.00155335,0.000680015,1.02161,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.00208877,0.000635747,0.992646,N/A,N/A,N/A,N/A,victoria,1024
1,115712,1,0.00310007,0.00113053,1.01642,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00136394,0.000898701,0.994667,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00315038,0.00105853,1.02839,N/A,N/A,N/A,N/A,victoria,1024
1,116736,1,0.00324567,0.00106344,1.03268,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00158207,0.0008416,1.01077,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00316249,0.00111016,1.02841,N/A,N/A,N/A,N/A,victoria,1024
1,117760,1,0.00317551,0.00107204,1.03021,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.00176795,0.000724917,1.01736,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.00321257,0.00115524,1.01709,N/A,N/A,N/A,N/A,victoria,1024
1,118784,1,0.00324311,0.00106227,1.01098,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00292911,0.00116837,1.02785,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00322095,0.000944881,1.02945,N/A,N/A,N/A,N/A,victoria,1024
1,119808,1,0.00326077,0.00116595,1.0655,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.0032538,0.00109467,1.04552,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.00326272,0.00108581,1.03906,N/A,N/A,N/A,N/A,victoria,1024
1,120832,1,0.00326393,0.00117331,1.04879,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.00130292,0.000578151,1.03992,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.00326973,0.00110803,1.0414,N/A,N/A,N/A,N/A,victoria,1024
1,121856,1,0.00327153,0.00117022,1.07364,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00301871,0.00123855,1.08073,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00329933,0.0011003,1.02758,N/A,N/A,N/A,N/A,victoria,1024
1,122880,1,0.00331483,0.00117886,1.05344,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.00164493,0.000851114,1.06133,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.00213126,0.0010255,1.06163,N/A,N/A,N/A,N/A,victoria,1024
1,123904,1,0.0033113,0.00119733,1.0763,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00166576,0.00087229,1.08234,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00334678,0.00112915,1.07238,N/A,N/A,N/A,N/A,victoria,1024
1,124928,1,0.00335023,0.00119155,1.08044,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00132798,0.000894659,1.10344,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00337742,0.00123321,1.10478,N/A,N/A,N/A,N/A,victoria,1024
1,125952,1,0.00341708,0.00112238,1.07121,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00343413,0.00115926,1.09966,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00344976,0.00118136,1.09242,N/A,N/A,N/A,N/A,victoria,1024
1,126976,1,0.00345369,0.00112252,1.08086,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.00139227,0.000704161,1.09767,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.0031133,0.00125625,1.0924,N/A,N/A,N/A,N/A,victoria,1024
1,128000,1,0.00343628,0.00113092,1.11231,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.00244407,0.000862209,1.119,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.00313992,0.00127329,1.11999,N/A,N/A,N/A,N/A,victoria,1024
1,129024,1,0.00348881,0.00124841,1.13373,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00112091,0.000717157,1.12773,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00197872,0.00102754,1.11291,N/A,N/A,N/A,N/A,victoria,1024
1,130048,1,0.00324079,0.00115594,1.12616,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00352952,0.00126063,1.11091,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00354955,0.000990362,1.12591,N/A,N/A,N/A,N/A,victoria,1024
1,131072,1,0.00358771,0.00122001,1.14938,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00175798,0.00111859,1.11738,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00355322,0.00161798,1.16167,N/A,N/A,N/A,N/A,victoria,1024
1,132096,1,0.00358305,0.00126046,1.11259,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.00176137,0.000893132,1.13628,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.00358514,0.00119391,1.16605,N/A,N/A,N/A,N/A,victoria,1024
1,133120,1,0.00358606,0.00120582,1.13737,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00161127,0.000570509,1.31756,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00359281,0.00127125,1.3228,N/A,N/A,N/A,N/A,victoria,1024
1,134144,1,0.00359455,0.00126998,1.31843,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00158632,0.000663752,1.32482,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00364325,0.00128795,1.30953,N/A,N/A,N/A,N/A,victoria,1024
1,135168,1,0.00367063,0.00130341,1.31329,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.00329611,0.00133241,1.35253,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.00363805,0.00125709,1.34738,N/A,N/A,N/A,N/A,victoria,1024
1,136192,1,0.00365478,0.00129236,1.32216,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.00191031,0.00105711,1.3511,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.00365672,0.00129928,1.3652,N/A,N/A,N/A,N/A,victoria,1024
1,137216,1,0.00370163,0.00131679,1.37242,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00268107,0.000938734,1.37511,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00338628,0.00134988,1.3778,N/A,N/A,N/A,N/A,victoria,1024
1,138240,1,0.00375679,0.00129869,1.36005,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00168796,0.00108224,1.38314,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00269926,0.000887467,1.38998,N/A,N/A,N/A,N/A,victoria,1024
1,139264,1,0.00374685,0.00133359,1.38262,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00152574,0.00116569,1.39475,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00185658,0.00131785,1.36973,N/A,N/A,N/A,N/A,victoria,1024
1,140288,1,0.00361527,0.00133397,1.35379,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00343893,0.00140894,1.37766,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00344819,0.00138219,1.36942,N/A,N/A,N/A,N/A,victoria,1024
1,141312,1,0.00377571,0.00134749,1.39529,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00278763,0.000856021,1.41175,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00377863,0.00135075,1.40702,N/A,N/A,N/A,N/A,victoria,1024
1,142336,1,0.00382151,0.0013547,1.38091,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00189102,0.00120532,1.389,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00386556,0.0012871,1.403,N/A,N/A,N/A,N/A,victoria,1024
1,143360,1,0.00389826,0.00136671,1.41656,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00351972,0.00142363,1.4121,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00389012,0.00136277,1.4281,N/A,N/A,N/A,N/A,victoria,1024
1,144384,1,0.00392507,0.00136697,1.43833,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00196647,0.00121586,1.44417,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00397215,0.00137962,1.41912,N/A,N/A,N/A,N/A,victoria,1024
1,145408,1,0.00404389,0.00138516,1.43711,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.00158123,0.00106061,1.44606,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.00194827,0.00123379,1.43442,N/A,N/A,N/A,N/A,victoria,1024
1,146432,1,0.0035701,0.00143649,1.45762,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00194433,0.00122801,1.43347,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00240546,0.00109148,1.46069,N/A,N/A,N/A,N/A,victoria,1024
1,147456,1,0.00401953,0.00139315,1.46726,N/A,N/A,N/A,N/A,victoria,1024
1,147457,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,147457,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,147457,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00196798,0.00124424,1.4674,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00369251,0.00143682,1.47336,N/A,N/A,N/A,N/A,victoria,1024
1,148480,1,0.00370578,0.00145458,1.47319,N/A,N/A,N/A,N/A,victoria,1024
1,148481,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,148481,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,148481,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00199719,0.000997827,1.50199,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00404519,0.00132977,1.45242,N/A,N/A,N/A,N/A,victoria,1024
1,149504,1,0.00404998,0.0013383,1.48849,N/A,N/A,N/A,N/A,victoria,1024
1,149505,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,149505,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,149505,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.00314241,0.00114003,1.49501,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.00409011,0.00140476,1.47528,N/A,N/A,N/A,N/A,victoria,1024
1,150528,1,0.00410333,0.00138448,1.48498,N/A,N/A,N/A,N/A,victoria,1024
1,150529,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,150529,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,150529,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.00375121,0.00134467,1.51656,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.0037562,0.00149789,1.51889,N/A,N/A,N/A,N/A,victoria,1024
1,151552,1,0.00415651,0.00135617,1.45768,N/A,N/A,N/A,N/A,victoria,1024
1,151553,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,151553,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,151553,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00283269,0.00117026,1.52708,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00375408,0.00146562,1.49936,N/A,N/A,N/A,N/A,victoria,1024
1,152576,1,0.00381545,0.00136887,1.51073,N/A,N/A,N/A,N/A,victoria,1024
1,152577,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,152577,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,152577,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00206334,0.00128021,1.51269,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00318131,0.00119016,1.52646,N/A,N/A,N/A,N/A,victoria,1024
1,153600,1,0.00414529,0.00146066,1.52455,N/A,N/A,N/A,N/A,victoria,1024
1,153601,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,153601,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
1,153601,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,victoria,1024
