gpus,N,T,usr_htod_memcpy_time,usr_dtoh_memcpy_time,usr_kernel_time,dep_res_creation_time,dep_res_copy_time,arg_acc_time,lin_time,node,blocksize
3,163840,50,0.00622261,0.00244615,36.2515,0.0178281,0.0586447,0.016924,0.0167012,victoria,1024
3,176128,50,0.00579199,0.00275557,39.1382,0.0151034,0.060075,0.014186,0.013981,victoria,1024
3,176128,50,0.00586415,0.00277632,39.1799,0.0165552,0.0604428,0.0155997,0.015336,victoria,1024
3,176128,50,0.00666767,0.00275135,39.0387,0.0164756,0.0626569,0.0153178,0.0150972,victoria,1024
3,188416,50,0.00570658,0.00292871,42.1459,0.0166646,0.0629933,0.015629,0.0153964,victoria,1024
3,188416,50,0.00574828,0.00307702,42.1647,0.0163909,0.0632981,0.0152751,0.0150408,victoria,1024
3,188416,50,0.00606787,0.00285068,42.1445,0.0159191,0.0635338,0.0149279,0.0147147,victoria,1024
3,200704,50,0.00407525,0.00209566,45.2336,0.0170517,0.0700024,0.0159796,0.0157972,victoria,1024
3,200704,50,0.00606201,0.00320905,45.2758,0.0157293,0.0660703,0.0146141,0.0143966,victoria,1024
3,200704,50,0.00757201,0.00294323,45.2084,0.016748,0.0663707,0.0156827,0.0154457,victoria,1024
3,212992,50,0.00644514,0.00340695,48.2626,0.0160937,0.0684205,0.0150001,0.0147721,victoria,1024
3,212992,50,0.00774181,0.0030433,48.2127,0.0163719,0.0712206,0.0153748,0.0151198,victoria,1024
3,212992,50,0.00777567,0.00309314,48.2494,0.0162997,0.0699123,0.0153589,0.0151203,victoria,1024
3,225280,50,0.00683909,0.00344768,51.2798,0.0160092,0.0704805,0.0150883,0.0148545,victoria,1024
3,225280,50,0.00800875,0.00317229,51.2972,0.0168906,0.0704953,0.015757,0.0155187,victoria,1024
3,225280,50,0.00859273,0.00318194,51.3792,0.0162462,0.0744751,0.0152245,0.0149718,victoria,1024
3,237568,50,0.00466058,0.00249993,54.7656,0.0196801,0.0878637,0.0184327,0.0182266,victoria,1024
3,237568,50,0.00537747,0.00231758,54.7859,0.0161204,0.0773374,0.0150722,0.014888,victoria,1024
3,237568,50,0.00773432,0.00347191,54.8455,0.018089,0.0735458,0.0170149,0.0167679,victoria,1024
3,249856,50,0.00741686,0.00390899,74.3535,0.0163967,0.0758576,0.0152239,0.0150105,victoria,1024
3,249856,50,0.00747503,0.00378136,74.3931,0.0169002,0.0754186,0.0159364,0.0156911,victoria,1024
3,249856,50,0.00808834,0.00359297,74.3376,0.0171354,0.0758229,0.0159761,0.0157612,victoria,1024
3,262144,50,0.00547184,0.00246464,78.5196,0.016258,0.0887885,0.0152226,0.0150569,victoria,1024
3,262144,50,0.00763032,0.0027028,78.4624,0.0175167,0.0817316,0.0163577,0.0161233,victoria,1024
3,262144,50,0.0099316,0.00366825,78.462,0.0177506,0.0811882,0.0165203,0.0162626,victoria,1024
3,274432,50,0.00579791,0.00308319,82.1891,0.0166349,0.0806812,0.0154299,0.0151467,victoria,1024
3,274432,50,0.00793424,0.00324356,82.4527,0.0157562,0.0804541,0.0145333,0.0143061,victoria,1024
3,274432,50,0.00851225,0.00295851,82.4762,0.0170354,0.0809929,0.0159119,0.0156897,victoria,1024
4,16384,50,0.00089824,0.000585988,1.2905,0.01597,0.048993,0.0151698,0.0150103,victoria,1024
4,16384,50,0.000910407,0.000574037,1.31314,0.0151104,0.0491265,0.014306,0.01416,victoria,1024
4,16384,50,0.000940537,0.000622812,1.30936,0.0175946,0.05091,0.0168026,0.0165824,victoria,1024
4,28672,50,0.00111497,0.000656067,2.11748,0.0168317,0.0523174,0.0160068,0.0158465,victoria,1024
4,28672,50,0.00119721,0.000683987,2.106,0.0159588,0.0518245,0.0151313,0.0149698,victoria,1024
4,28672,50,0.00141886,0.00068453,2.10999,0.0150624,0.0539064,0.0142267,0.0140783,victoria,1024
4,40960,50,0.00157031,0.000810768,2.89491,0.0180023,0.0548514,0.0171929,0.0170017,victoria,1024
4,40960,50,0.00177427,0.000811348,2.9167,0.0165709,0.0555993,0.0157813,0.0156195,victoria,1024
4,40960,50,0.00199481,0.000809861,2.89199,0.0161494,0.0553663,0.0153122,0.0151308,victoria,1024
4,53248,50,0.00142183,0.00094928,3.70769,0.016967,0.0619421,0.0161196,0.0159356,victoria,1024
4,53248,50,0.00191912,0.000904935,3.70756,0.0152449,0.0579821,0.0144094,0.0142296,victoria,1024
4,53248,50,0.00198853,0.000914542,3.68648,0.0166559,0.0585596,0.0157577,0.015579,victoria,1024
4,65536,50,0.00247298,0.00100519,5.19805,0.0150617,0.06076,0.0141908,0.0140283,victoria,1024
4,65536,50,0.00274723,0.00104734,5.20793,0.0159441,0.0624033,0.015026,0.0148567,victoria,1024
4,65536,50,0.00276781,0.00103784,5.22213,0.0152023,0.0627614,0.0142968,0.0141118,victoria,1024
4,77824,50,0.00271888,0.0016406,6.15993,0.0154257,0.0650895,0.0146409,0.0143755,victoria,1024
4,77824,50,0.00330302,0.00113231,6.15286,0.0160457,0.0657486,0.0151323,0.0149475,victoria,1024
4,77824,50,0.00332091,0.00150483,6.14985,0.0151968,0.0667338,0.0143635,0.0141407,victoria,1024
4,90112,50,0.00385656,0.00165674,7.09338,0.0175259,0.0684556,0.0166389,0.0164002,victoria,1024
4,90112,50,0.00387508,0.00124368,7.11203,0.0152151,0.0697347,0.0143262,0.0141611,victoria,1024
4,90112,50,0.00432602,0.00164489,7.09221,0.0157265,0.0684379,0.0148485,0.0146359,victoria,1024
4,102400,50,0.00267695,0.00138352,8.09929,0.0155366,0.0786011,0.0145986,0.0144171,victoria,1024
4,102400,50,0.00409896,0.0018497,8.07537,0.0153769,0.0727292,0.0144688,0.0142442,victoria,1024
4,102400,50,0.00473997,0.00191223,8.06946,0.0156467,0.0731154,0.0148427,0.0145302,victoria,1024
4,114688,50,0.00297895,0.00136249,17.0767,0.0172127,0.0807521,0.0162835,0.0161174,victoria,1024
4,114688,50,0.00412252,0.00203666,17.0525,0.0160834,0.0768826,0.0151128,0.0148927,victoria,1024
4,114688,50,0.00534989,0.00189656,17.0468,0.0191311,0.0758219,0.0182417,0.0179989,victoria,1024
4,126976,50,0.00310334,0.00158247,18.9074,0.0180035,0.0847612,0.0169857,0.0167872,victoria,1024
4,126976,50,0.00524382,0.00214526,18.9053,0.0166698,0.0787485,0.0156686,0.0154582,victoria,1024
4,126976,50,0.00525603,0.00220065,18.8841,0.0181646,0.079189,0.0171008,0.0168789,victoria,1024
4,139264,50,0.00357201,0.0016974,20.8697,0.0169558,0.0892204,0.0160045,0.0158315,victoria,1024
4,139264,50,0.00534947,0.00232027,20.8771,0.0172347,0.0834895,0.0162288,0.0159905,victoria,1024
4,139264,50,0.00548565,0.00130782,20.8443,0.0156222,0.083111,0.014552,0.0143732,victoria,1024
4,151552,50,0.00395474,0.00170572,22.7517,0.0158224,0.0926341,0.0149219,0.0147611,victoria,1024
4,151552,50,0.00533821,0.00251021,22.7444,0.0159371,0.0877874,0.0149742,0.0147553,victoria,1024
4,151552,50,0.00615684,0.0024195,22.7539,0.0160802,0.0880689,0.0150464,0.01483,victoria,1024
4,163840,50,0.00547046,0.00275655,24.7396,0.0169857,0.0915257,0.0157884,0.0155608,victoria,1024
4,163840,50,0.00583735,0.00268088,24.7149,0.0165128,0.0916434,0.0154831,0.015247,victoria,1024
4,163840,50,0.00639256,0.002582,24.7208,0.0155265,0.0918863,0.0145026,0.0142677,victoria,1024
4,176128,50,0.00612771,0.0028487,26.589,0.0195055,0.0953264,0.0185634,0.0183144,victoria,1024
4,176128,50,0.00762161,0.00280244,26.611,0.0154931,0.0955019,0.0145097,0.0142866,victoria,1024
4,176128,50,0.00792524,0.00220814,26.6098,0.0153755,0.0970545,0.0143421,0.014116,victoria,1024
4,188416,50,0.00471686,0.00191448,28.567,0.0157326,0.101277,0.0145359,0.0143308,victoria,1024
4,188416,50,0.00667272,0.00294087,28.5759,0.0175475,0.0976962,0.016321,0.0160859,victoria,1024
4,188416,50,0.00739412,0.00290969,28.5987,0.0176659,0.0983173,0.016609,0.0163658,victoria,1024
4,200704,50,0.00660737,0.00323661,30.5602,0.0175031,0.101807,0.0162467,0.0159987,victoria,1024
4,200704,50,0.00692993,0.00317534,30.5664,0.0172117,0.105035,0.0157023,0.0154596,victoria,1024
4,200704,50,0.00760308,0.00305548,30.5782,0.0161353,0.103596,0.0148896,0.0146586,victoria,1024
